RUN	KarateSimulate	karatesimulate	1596739137110	 	3.3.1
REQUEST	660		GET /v2/sasb/orgs/scores	1596739232290	1596739236210	OK	 
USER	Get Scores for instruments	644	END	1596739154689	1596739235177
REQUEST	672		GET /v2/sasb/orgs/scores	1596739232267	1596739236311	OK	 
REQUEST	705		GET /v2/sasb/orgs/scores	1596739232689	1596739236317	OK	 
REQUEST	653		GET /v2/sasb/orgs/scores	1596739232143	1596739236317	OK	 
USER	Get Scores for instruments	652	END	1596739154689	1596739235246
REQUEST	706		GET /v2/sasb/orgs/scores	1596739232768	1596739236354	OK	 
REQUEST	707		GET /v2/sasb/orgs/scores	1596739232795	1596739236466	OK	 
REQUEST	654		GET /v2/sasb/orgs/scores	1596739232409	1596739236494	OK	 
USER	Get Scores for instruments	637	END	1596739154689	1596739235253
REQUEST	650		GET /v2/sasb/orgs/scores	1596739232414	1596739236505	OK	 
USER	Get Scores for instruments	643	END	1596739154689	1596739235342
REQUEST	708		GET /v2/sasb/orgs/scores	1596739232896	1596739236536	OK	 
REQUEST	667		GET /v2/sasb/orgs/scores	1596739232515	1596739236568	OK	 
USER	Get Scores for instruments	625	END	1596739154688	1596739235404
REQUEST	663		GET /v2/sasb/orgs/scores	1596739232411	1596739236582	OK	 
USER	Get Scores for instruments	642	END	1596739154689	1596739235541
REQUEST	709		GET /v2/sasb/orgs/scores	1596739233146	1596739236671	OK	 
REQUEST	684		GET /v2/sasb/orgs/scores	1596739232549	1596739236668	OK	 
REQUEST	686		GET /v2/sasb/orgs/scores	1596739232409	1596739236681	OK	 
REQUEST	656		GET /v2/sasb/orgs/scores	1596739232691	1596739236687	OK	 
USER	Get Scores for instruments	661	END	1596739154689	1596739235574
REQUEST	702		GET /v2/sasb/orgs/scores	1596739232048	1596739236692	OK	 
REQUEST	712		GET /v2/sasb/orgs/scores	1596739233266	1596739236799	OK	 
REQUEST	713		GET /v2/sasb/orgs/scores	1596739233407	1596739236827	OK	 
REQUEST	715		GET /v2/sasb/orgs/scores	1596739233413	1596739236873	OK	 
REQUEST	688		GET /v2/sasb/orgs/scores	1596739232876	1596739236882	OK	 
REQUEST	670		GET /v2/sasb/orgs/scores	1596739232883	1596739236900	OK	 
USER	Get Scores for instruments	640	END	1596739154689	1596739235764
REQUEST	711		GET /v2/sasb/orgs/scores	1596739233223	1596739236910	OK	 
REQUEST	710		GET /v2/sasb/orgs/scores	1596739233152	1596739236922	OK	 
REQUEST	655		GET /v2/sasb/orgs/scores	1596739233148	1596739236987	OK	 
USER	Get Scores for instruments	646	END	1596739154689	1596739235821
REQUEST	698		GET /v2/sasb/orgs/scores	1596739233386	1596739236998	OK	 
REQUEST	679		GET /v2/sasb/orgs/scores	1596739231975	1596739237020	OK	 
REQUEST	717		GET /v2/sasb/orgs/scores	1596739233559	1596739237134	OK	 
REQUEST	651		GET /v2/sasb/orgs/scores	1596739233149	1596739237144	OK	 
USER	Get Scores for instruments	659	END	1596739154689	1596739236026
REQUEST	657		GET /v2/sasb/orgs/scores	1596739233127	1596739237188	OK	 
USER	Get Scores for instruments	638	END	1596739154689	1596739236031
REQUEST	718		GET /v2/sasb/orgs/scores	1596739233687	1596739237200	OK	 
REQUEST	716		GET /v2/sasb/orgs/scores	1596739233559	1596739237211	OK	 
REQUEST	720		GET /v2/sasb/orgs/scores	1596739233801	1596739237358	OK	 
REQUEST	690		GET /v2/sasb/orgs/scores	1596739233473	1596739237356	OK	 
REQUEST	665		GET /v2/sasb/orgs/scores	1596739233396	1596739237357	OK	 
USER	Get Scores for instruments	660	END	1596739154689	1596739236260
REQUEST	722		GET /v2/sasb/orgs/scores	1596739233805	1596739237442	OK	 
REQUEST	687		GET /v2/sasb/orgs/scores	1596739233428	1596739237447	OK	 
REQUEST	649		GET /v2/sasb/orgs/scores	1596739233703	1596739237476	OK	 
USER	Get Scores for instruments	653	END	1596739154689	1596739236323
REQUEST	725		GET /v2/sasb/orgs/scores	1596739234088	1596739237476	OK	 
REQUEST	719		GET /v2/sasb/orgs/scores	1596739233720	1596739237547	OK	 
REQUEST	685		GET /v2/sasb/orgs/scores	1596739233561	1596739237562	OK	 
REQUEST	726		GET /v2/sasb/orgs/scores	1596739234169	1596739237578	OK	 
REQUEST	727		GET /v2/sasb/orgs/scores	1596739234177	1596739237616	OK	 
REQUEST	693		GET /v2/sasb/orgs/scores	1596739233862	1596739237581	OK	 
REQUEST	729		GET /v2/sasb/orgs/scores	1596739234444	1596739237619	OK	 
REQUEST	694		GET /v2/sasb/orgs/scores	1596739233806	1596739237621	OK	 
REQUEST	691		GET /v2/sasb/orgs/scores	1596739234038	1596739237657	OK	 
REQUEST	723		GET /v2/sasb/orgs/scores	1596739233812	1596739237739	OK	 
REQUEST	721		GET /v2/sasb/orgs/scores	1596739233798	1596739237741	OK	 
REQUEST	692		GET /v2/sasb/orgs/scores	1596739233399	1596739237719	OK	 
REQUEST	689		GET /v2/sasb/orgs/scores	1596739233650	1596739237719	OK	 
REQUEST	730		GET /v2/sasb/orgs/scores	1596739234449	1596739237771	OK	 
REQUEST	658		GET /v2/sasb/orgs/scores	1596739234150	1596739237769	OK	 
USER	Get Scores for instruments	654	END	1596739154689	1596739236497
REQUEST	724		GET /v2/sasb/orgs/scores	1596739233992	1596739237767	OK	 
REQUEST	734		GET /v2/sasb/orgs/scores	1596739234748	1596739237814	OK	 
REQUEST	728		GET /v2/sasb/orgs/scores	1596739234268	1596739237888	OK	 
REQUEST	696		GET /v2/sasb/orgs/scores	1596739233867	1596739237877	OK	 
REQUEST	732		GET /v2/sasb/orgs/scores	1596739234718	1596739237924	OK	 
REQUEST	695		GET /v2/sasb/orgs/scores	1596739234266	1596739237922	OK	 
REQUEST	697		GET /v2/sasb/orgs/scores	1596739234442	1596739237964	OK	 
REQUEST	662		GET /v2/sasb/orgs/scores	1596739234168	1596739238014	OK	 
USER	Get Scores for instruments	650	END	1596739154689	1596739236521
REQUEST	731		GET /v2/sasb/orgs/scores	1596739234716	1596739238020	OK	 
REQUEST	733		GET /v2/sasb/orgs/scores	1596739234722	1596739238078	OK	 
REQUEST	664		GET /v2/sasb/orgs/scores	1596739234705	1596739238075	OK	 
USER	Get Scores for instruments	667	END	1596739154689	1596739236581
REQUEST	735		GET /v2/sasb/orgs/scores	1596739234894	1596739238083	OK	 
REQUEST	736		GET /v2/sasb/orgs/scores	1596739234975	1596739238082	OK	 
REQUEST	737		GET /v2/sasb/orgs/scores	1596739235049	1596739238143	OK	 
REQUEST	738		GET /v2/sasb/orgs/scores	1596739235125	1596739238159	OK	 
REQUEST	714		GET /v2/sasb/orgs/scores	1596739233410	1596739238161	OK	 
REQUEST	671		GET /v2/sasb/orgs/scores	1596739234282	1596739238166	OK	 
REQUEST	669		GET /v2/sasb/orgs/scores	1596739234163	1596739238169	OK	 
USER	Get Scores for instruments	663	END	1596739154689	1596739236623
REQUEST	674		GET /v2/sasb/orgs/scores	1596739234785	1596739238236	OK	 
USER	Get Scores for instruments	656	END	1596739154689	1596739236694
USER	Get Scores for instruments	670	END	1596739154689	1596739236908
USER	Get Scores for instruments	655	END	1596739154689	1596739236992
USER	Get Scores for instruments	651	END	1596739154689	1596739237149
USER	Get Scores for instruments	657	END	1596739154689	1596739237193
USER	Get Scores for instruments	665	END	1596739154689	1596739237366
REQUEST	666		GET /v2/sasb/orgs/scores	1596739234481	1596739238237	OK	 
USER	Get Scores for instruments	649	END	1596739154689	1596739237481
USER	Get Scores for instruments	658	END	1596739154689	1596739237773
USER	Get Scores for instruments	662	END	1596739154689	1596739238018
USER	Get Scores for instruments	664	END	1596739154689	1596739238084
USER	Get Scores for instruments	671	END	1596739154689	1596739238172
USER	Get Scores for instruments	669	END	1596739154689	1596739238222
USER	Get Scores for instruments	674	END	1596739154689	1596739238244
USER	Get Scores for instruments	666	END	1596739154689	1596739238316
REQUEST	699		GET /v2/sasb/orgs/scores	1596739235243	1596739238235	OK	 
REQUEST	678		GET /v2/sasb/orgs/scores	1596739234708	1596739238315	OK	 
USER	Get Scores for instruments	678	END	1596739154689	1596739238325
REQUEST	668		GET /v2/sasb/orgs/scores	1596739234724	1596739238245	OK	 
REQUEST	701		GET /v2/sasb/orgs/scores	1596739235561	1596739238332	OK	 
USER	Get Scores for instruments	668	END	1596739154689	1596739238333
REQUEST	742		GET /v2/sasb/orgs/scores	1596739235279	1596739238313	OK	 
REQUEST	740		GET /v2/sasb/orgs/scores	1596739235138	1596739238309	OK	 
REQUEST	743		GET /v2/sasb/orgs/scores	1596739235282	1596739238311	OK	 
REQUEST	745		GET /v2/sasb/orgs/scores	1596739235420	1596739238309	OK	 
REQUEST	741		GET /v2/sasb/orgs/scores	1596739235181	1596739238299	OK	 
REQUEST	700		GET /v2/sasb/orgs/scores	1596739235347	1596739238306	OK	 
REQUEST	739		GET /v2/sasb/orgs/scores	1596739235137	1596739238312	OK	 
REQUEST	748		GET /v2/sasb/orgs/scores	1596739235779	1596739238367	OK	 
REQUEST	744		GET /v2/sasb/orgs/scores	1596739235355	1596739238364	OK	 
REQUEST	675		GET /v2/sasb/orgs/scores	1596739235115	1596739238344	OK	 
REQUEST	749		GET /v2/sasb/orgs/scores	1596739235840	1596739238371	OK	 
REQUEST	750		GET /v2/sasb/orgs/scores	1596739236055	1596739238364	OK	 
REQUEST	747		GET /v2/sasb/orgs/scores	1596739235597	1596739238373	OK	 
REQUEST	746		GET /v2/sasb/orgs/scores	1596739235576	1596739238397	OK	 
REQUEST	751		GET /v2/sasb/orgs/scores	1596739236055	1596739238403	OK	 
REQUEST	676		GET /v2/sasb/orgs/scores	1596739235352	1596739238408	OK	 
REQUEST	752		GET /v2/sasb/orgs/scores	1596739236278	1596739238410	OK	 
REQUEST	704		GET /v2/sasb/orgs/scores	1596739236210	1596739238412	OK	 
REQUEST	705		GET /v2/sasb/orgs/scores	1596739236322	1596739238414	OK	 
REQUEST	707		GET /v2/sasb/orgs/scores	1596739236471	1596739238446	OK	 
REQUEST	755		GET /v2/sasb/orgs/scores	1596739236541	1596739238454	OK	 
REQUEST	708		GET /v2/sasb/orgs/scores	1596739236540	1596739238462	OK	 
REQUEST	757		GET /v2/sasb/orgs/scores	1596739236640	1596739238482	OK	 
REQUEST	709		GET /v2/sasb/orgs/scores	1596739236674	1596739238485	OK	 
REQUEST	758		GET /v2/sasb/orgs/scores	1596739236705	1596739238490	OK	 
REQUEST	682		GET /v2/sasb/orgs/scores	1596739235417	1596739238506	OK	 
REQUEST	703		GET /v2/sasb/orgs/scores	1596739235580	1596739238527	OK	 
REQUEST	712		GET /v2/sasb/orgs/scores	1596739236802	1596739238527	OK	 
REQUEST	680		GET /v2/sasb/orgs/scores	1596739235352	1596739238527	OK	 
REQUEST	715		GET /v2/sasb/orgs/scores	1596739236876	1596739238549	OK	 
REQUEST	686		GET /v2/sasb/orgs/scores	1596739236690	1596739238555	OK	 
REQUEST	681		GET /v2/sasb/orgs/scores	1596739235417	1596739238556	OK	 
REQUEST	760		GET /v2/sasb/orgs/scores	1596739237040	1596739238572	OK	 
REQUEST	717		GET /v2/sasb/orgs/scores	1596739237138	1596739238642	OK	 
REQUEST	688		GET /v2/sasb/orgs/scores	1596739236896	1596739238625	OK	 
REQUEST	673		GET /v2/sasb/orgs/scores	1596739235564	1596739238635	OK	 
REQUEST	716		GET /v2/sasb/orgs/scores	1596739237213	1596739238649	OK	 
REQUEST	762		GET /v2/sasb/orgs/scores	1596739237208	1596739238650	OK	 
REQUEST	761		GET /v2/sasb/orgs/scores	1596739237162	1596739238662	OK	 
REQUEST	718		GET /v2/sasb/orgs/scores	1596739237203	1596739238667	OK	 
REQUEST	763		GET /v2/sasb/orgs/scores	1596739237379	1596739238664	OK	 
REQUEST	706		GET /v2/sasb/orgs/scores	1596739236357	1596739238673	OK	 
REQUEST	753		GET /v2/sasb/orgs/scores	1596739236336	1596739238671	OK	 
REQUEST	677		GET /v2/sasb/orgs/scores	1596739235871	1596739238673	OK	 
REQUEST	720		GET /v2/sasb/orgs/scores	1596739237361	1596739238679	OK	 
REQUEST	683		GET /v2/sasb/orgs/scores	1596739236015	1596739238723	OK	 
REQUEST	756		GET /v2/sasb/orgs/scores	1596739236635	1596739238730	OK	 
REQUEST	722		GET /v2/sasb/orgs/scores	1596739237446	1596739238748	OK	 
REQUEST	754		GET /v2/sasb/orgs/scores	1596739236506	1596739238747	OK	 
REQUEST	679		GET /v2/sasb/orgs/scores	1596739237037	1596739238732	OK	 
REQUEST	725		GET /v2/sasb/orgs/scores	1596739237485	1596739238754	OK	 
REQUEST	726		GET /v2/sasb/orgs/scores	1596739237581	1596739238757	OK	 
REQUEST	719		GET /v2/sasb/orgs/scores	1596739237557	1596739238759	OK	 
REQUEST	729		GET /v2/sasb/orgs/scores	1596739237627	1596739238767	OK	 
REQUEST	702		GET /v2/sasb/orgs/scores	1596739236702	1596739238780	OK	 
REQUEST	672		GET /v2/sasb/orgs/scores	1596739236325	1596739238779	OK	 
REQUEST	713		GET /v2/sasb/orgs/scores	1596739236830	1596739238796	OK	 
REQUEST	710		GET /v2/sasb/orgs/scores	1596739236926	1596739238800	OK	 
REQUEST	759		GET /v2/sasb/orgs/scores	1596739236923	1596739238799	OK	 
REQUEST	711		GET /v2/sasb/orgs/scores	1596739236913	1596739238808	OK	 
REQUEST	690		GET /v2/sasb/orgs/scores	1596739237368	1596739238809	OK	 
USER	Get Scores for instruments	675	END	1596739154689	1596739238370
REQUEST	684		GET /v2/sasb/orgs/scores	1596739236682	1596739238875	OK	 
REQUEST	687		GET /v2/sasb/orgs/scores	1596739237466	1596739238878	OK	 
USER	Get Scores for instruments	676	END	1596739154689	1596739238413
REQUEST	764		GET /v2/sasb/orgs/scores	1596739237496	1596739238887	OK	 
REQUEST	723		GET /v2/sasb/orgs/scores	1596739237743	1596739238894	OK	 
REQUEST	727		GET /v2/sasb/orgs/scores	1596739237620	1596739238897	OK	 
REQUEST	721		GET /v2/sasb/orgs/scores	1596739237743	1596739238956	OK	 
REQUEST	698		GET /v2/sasb/orgs/scores	1596739237034	1596739238959	OK	 
REQUEST	694		GET /v2/sasb/orgs/scores	1596739237634	1596739238959	OK	 
USER	Get Scores for instruments	682	END	1596739154689	1596739238510
USER	Get Scores for instruments	680	END	1596739154689	1596739238533
REQUEST	724		GET /v2/sasb/orgs/scores	1596739237776	1596739239008	OK	 
REQUEST	691		GET /v2/sasb/orgs/scores	1596739237664	1596739239016	OK	 
USER	Get Scores for instruments	686	END	1596739154689	1596739238559
REQUEST	765		GET /v2/sasb/orgs/scores	1596739237783	1596739239024	OK	 
REQUEST	728		GET /v2/sasb/orgs/scores	1596739237923	1596739239022	OK	 
REQUEST	693		GET /v2/sasb/orgs/scores	1596739237631	1596739239030	OK	 
USER	Get Scores for instruments	681	END	1596739154689	1596739238562
REQUEST	735		GET /v2/sasb/orgs/scores	1596739238076	1596739239042	OK	 
REQUEST	685		GET /v2/sasb/orgs/scores	1596739237575	1596739239068	OK	 
REQUEST	734		GET /v2/sasb/orgs/scores	1596739237825	1596739239075	OK	 
USER	Get Scores for instruments	688	END	1596739154689	1596739238644
REQUEST	731		GET /v2/sasb/orgs/scores	1596739238022	1596739239103	OK	 
REQUEST	696		GET /v2/sasb/orgs/scores	1596739237930	1596739239098	OK	 
REQUEST	736		GET /v2/sasb/orgs/scores	1596739238089	1596739239117	OK	 
REQUEST	732		GET /v2/sasb/orgs/scores	1596739237929	1596739239121	OK	 
REQUEST	730		GET /v2/sasb/orgs/scores	1596739237774	1596739239144	OK	 
REQUEST	733		GET /v2/sasb/orgs/scores	1596739238076	1596739239137	OK	 
REQUEST	692		GET /v2/sasb/orgs/scores	1596739237743	1596739239114	OK	 
USER	Get Scores for instruments	673	END	1596739154689	1596739238646
REQUEST	738		GET /v2/sasb/orgs/scores	1596739238163	1596739239155	OK	 
REQUEST	714		GET /v2/sasb/orgs/scores	1596739238165	1596739239167	OK	 
REQUEST	766		GET /v2/sasb/orgs/scores	1596739238076	1596739239167	OK	 
REQUEST	689		GET /v2/sasb/orgs/scores	1596739237754	1596739239167	OK	 
USER	Get Scores for instruments	677	END	1596739154689	1596739238680
REQUEST	767		GET /v2/sasb/orgs/scores	1596739238103	1596739239177	OK	 
REQUEST	737		GET /v2/sasb/orgs/scores	1596739238143	1596739239178	OK	 
REQUEST	697		GET /v2/sasb/orgs/scores	1596739237970	1596739239205	OK	 
REQUEST	695		GET /v2/sasb/orgs/scores	1596739237930	1596739239237	OK	 
USER	Get Scores for instruments	683	END	1596739154689	1596739238729
REQUEST	742		GET /v2/sasb/orgs/scores	1596739238340	1596739239314	OK	 
REQUEST	743		GET /v2/sasb/orgs/scores	1596739238344	1596739239324	OK	 
REQUEST	740		GET /v2/sasb/orgs/scores	1596739238341	1596739239326	OK	 
REQUEST	699		GET /v2/sasb/orgs/scores	1596739238326	1596739239322	OK	 
REQUEST	701		GET /v2/sasb/orgs/scores	1596739238336	1596739239340	OK	 
REQUEST	741		GET /v2/sasb/orgs/scores	1596739238371	1596739239352	OK	 
REQUEST	745		GET /v2/sasb/orgs/scores	1596739238347	1596739239355	OK	 
REQUEST	768		GET /v2/sasb/orgs/scores	1596739238337	1596739239356	OK	 
REQUEST	749		GET /v2/sasb/orgs/scores	1596739238371	1596739239358	OK	 
REQUEST	748		GET /v2/sasb/orgs/scores	1596739238371	1596739239367	OK	 
REQUEST	771		GET /v2/sasb/orgs/scores	1596739238381	1596739239402	OK	 
REQUEST	750		GET /v2/sasb/orgs/scores	1596739238371	1596739239411	OK	 
REQUEST	744		GET /v2/sasb/orgs/scores	1596739238371	1596739239419	OK	 
REQUEST	773		GET /v2/sasb/orgs/scores	1596739238396	1596739239424	OK	 
REQUEST	746		GET /v2/sasb/orgs/scores	1596739238401	1596739239444	OK	 
REQUEST	770		GET /v2/sasb/orgs/scores	1596739238388	1596739239443	OK	 
REQUEST	772		GET /v2/sasb/orgs/scores	1596739238381	1596739239438	OK	 
REQUEST	700		GET /v2/sasb/orgs/scores	1596739238393	1596739239443	OK	 
REQUEST	752		GET /v2/sasb/orgs/scores	1596739238415	1596739239454	OK	 
REQUEST	707		GET /v2/sasb/orgs/scores	1596739238449	1596739239465	OK	 
REQUEST	769		GET /v2/sasb/orgs/scores	1596739238401	1596739239476	OK	 
REQUEST	705		GET /v2/sasb/orgs/scores	1596739238418	1596739239480	OK	 
REQUEST	775		GET /v2/sasb/orgs/scores	1596739238429	1596739239484	OK	 
REQUEST	709		GET /v2/sasb/orgs/scores	1596739238488	1596739239487	OK	 
REQUEST	704		GET /v2/sasb/orgs/scores	1596739238415	1596739239490	OK	 
REQUEST	755		GET /v2/sasb/orgs/scores	1596739238457	1596739239494	OK	 
REQUEST	739		GET /v2/sasb/orgs/scores	1596739238388	1596739239492	OK	 
REQUEST	774		GET /v2/sasb/orgs/scores	1596739238394	1596739239496	OK	 
REQUEST	708		GET /v2/sasb/orgs/scores	1596739238464	1596739239498	OK	 
REQUEST	751		GET /v2/sasb/orgs/scores	1596739238413	1596739239501	OK	 
REQUEST	747		GET /v2/sasb/orgs/scores	1596739238381	1596739239504	OK	 
REQUEST	757		GET /v2/sasb/orgs/scores	1596739238485	1596739239523	OK	 
REQUEST	703		GET /v2/sasb/orgs/scores	1596739238530	1596739239544	OK	 
REQUEST	776		GET /v2/sasb/orgs/scores	1596739238536	1596739239545	OK	 
REQUEST	758		GET /v2/sasb/orgs/scores	1596739238495	1596739239552	OK	 
REQUEST	779		GET /v2/sasb/orgs/scores	1596739238578	1596739239576	OK	 
REQUEST	778		GET /v2/sasb/orgs/scores	1596739238571	1596739239588	OK	 
REQUEST	715		GET /v2/sasb/orgs/scores	1596739238552	1596739239591	OK	 
REQUEST	777		GET /v2/sasb/orgs/scores	1596739238538	1596739239588	OK	 
REQUEST	712		GET /v2/sasb/orgs/scores	1596739238530	1596739239594	OK	 
REQUEST	760		GET /v2/sasb/orgs/scores	1596739238574	1596739239593	OK	 
REQUEST	762		GET /v2/sasb/orgs/scores	1596739238657	1596739239626	OK	 
REQUEST	716		GET /v2/sasb/orgs/scores	1596739238641	1596739239625	OK	 
REQUEST	761		GET /v2/sasb/orgs/scores	1596739238668	1596739239637	OK	 
REQUEST	706		GET /v2/sasb/orgs/scores	1596739238681	1596739239643	OK	 
REQUEST	781		GET /v2/sasb/orgs/scores	1596739238662	1596739239661	OK	 
REQUEST	763		GET /v2/sasb/orgs/scores	1596739238671	1596739239669	OK	 
REQUEST	717		GET /v2/sasb/orgs/scores	1596739238641	1596739239669	OK	 
REQUEST	756		GET /v2/sasb/orgs/scores	1596739238734	1596739239697	OK	 
REQUEST	718		GET /v2/sasb/orgs/scores	1596739238671	1596739239698	OK	 
REQUEST	753		GET /v2/sasb/orgs/scores	1596739238677	1596739239712	OK	 
REQUEST	720		GET /v2/sasb/orgs/scores	1596739238683	1596739239711	OK	 
REQUEST	780		GET /v2/sasb/orgs/scores	1596739238659	1596739239713	OK	 
REQUEST	782		GET /v2/sasb/orgs/scores	1596739238696	1596739239720	OK	 
REQUEST	725		GET /v2/sasb/orgs/scores	1596739238758	1596739239741	OK	 
REQUEST	754		GET /v2/sasb/orgs/scores	1596739238749	1596739239745	OK	 
REQUEST	726		GET /v2/sasb/orgs/scores	1596739238760	1596739239747	OK	 
REQUEST	722		GET /v2/sasb/orgs/scores	1596739238749	1596739239761	OK	 
REQUEST	784		GET /v2/sasb/orgs/scores	1596739238767	1596739239764	OK	 
REQUEST	729		GET /v2/sasb/orgs/scores	1596739238770	1596739239770	OK	 
REQUEST	783		GET /v2/sasb/orgs/scores	1596739238763	1596739239784	OK	 
REQUEST	702		GET /v2/sasb/orgs/scores	1596739238783	1596739239786	OK	 
REQUEST	785		GET /v2/sasb/orgs/scores	1596739238793	1596739239786	OK	 
REQUEST	719		GET /v2/sasb/orgs/scores	1596739238762	1596739239796	OK	 
REQUEST	759		GET /v2/sasb/orgs/scores	1596739238803	1596739239799	OK	 
REQUEST	711		GET /v2/sasb/orgs/scores	1596739238814	1596739239804	OK	 
REQUEST	713		GET /v2/sasb/orgs/scores	1596739238800	1596739239808	OK	 
REQUEST	786		GET /v2/sasb/orgs/scores	1596739238832	1596739239826	OK	 
REQUEST	710		GET /v2/sasb/orgs/scores	1596739238803	1596739239834	OK	 
REQUEST	788		GET /v2/sasb/orgs/scores	1596739238901	1596739239875	OK	 
REQUEST	764		GET /v2/sasb/orgs/scores	1596739238888	1596739239901	OK	 
REQUEST	787		GET /v2/sasb/orgs/scores	1596739238896	1596739239919	OK	 
REQUEST	723		GET /v2/sasb/orgs/scores	1596739238897	1596739239921	OK	 
REQUEST	727		GET /v2/sasb/orgs/scores	1596739238897	1596739239934	OK	 
REQUEST	765		GET /v2/sasb/orgs/scores	1596739239029	1596739239973	OK	 
REQUEST	721		GET /v2/sasb/orgs/scores	1596739238963	1596739239985	OK	 
REQUEST	789		GET /v2/sasb/orgs/scores	1596739238987	1596739239990	OK	 
REQUEST	724		GET /v2/sasb/orgs/scores	1596739239015	1596739240005	OK	 
REQUEST	698		GET /v2/sasb/orgs/scores	1596739238972	1596739240002	OK	 
REQUEST	728		GET /v2/sasb/orgs/scores	1596739239029	1596739240014	OK	 
REQUEST	791		GET /v2/sasb/orgs/scores	1596739239059	1596739240035	OK	 
REQUEST	792		GET /v2/sasb/orgs/scores	1596739239091	1596739240038	OK	 
REQUEST	790		GET /v2/sasb/orgs/scores	1596739239042	1596739240054	OK	 
REQUEST	734		GET /v2/sasb/orgs/scores	1596739239079	1596739240065	OK	 
REQUEST	731		GET /v2/sasb/orgs/scores	1596739239106	1596739240069	OK	 
REQUEST	735		GET /v2/sasb/orgs/scores	1596739239055	1596739240083	OK	 
REQUEST	732		GET /v2/sasb/orgs/scores	1596739239122	1596739240090	OK	 
REQUEST	793		GET /v2/sasb/orgs/scores	1596739239118	1596739240092	OK	 
REQUEST	730		GET /v2/sasb/orgs/scores	1596739239153	1596739240102	OK	 
REQUEST	738		GET /v2/sasb/orgs/scores	1596739239157	1596739240136	OK	 
REQUEST	736		GET /v2/sasb/orgs/scores	1596739239120	1596739240144	OK	 
REQUEST	733		GET /v2/sasb/orgs/scores	1596739239145	1596739240164	OK	 
REQUEST	714		GET /v2/sasb/orgs/scores	1596739239169	1596739240185	OK	 
REQUEST	697		GET /v2/sasb/orgs/scores	1596739239218	1596739240237	OK	 
REQUEST	794		GET /v2/sasb/orgs/scores	1596739239169	1596739240249	OK	 
REQUEST	795		GET /v2/sasb/orgs/scores	1596739239190	1596739240259	OK	 
REQUEST	767		GET /v2/sasb/orgs/scores	1596739239180	1596739240271	OK	 
REQUEST	766		GET /v2/sasb/orgs/scores	1596739239182	1596739240276	OK	 
REQUEST	737		GET /v2/sasb/orgs/scores	1596739239183	1596739240273	OK	 
REQUEST	796		GET /v2/sasb/orgs/scores	1596739239256	1596739240279	OK	 
REQUEST	740		GET /v2/sasb/orgs/scores	1596739239333	1596739240319	OK	 
REQUEST	701		GET /v2/sasb/orgs/scores	1596739239343	1596739240321	OK	 
REQUEST	742		GET /v2/sasb/orgs/scores	1596739239317	1596739240334	OK	 
REQUEST	748		GET /v2/sasb/orgs/scores	1596739239371	1596739240342	OK	 
REQUEST	741		GET /v2/sasb/orgs/scores	1596739239358	1596739240343	OK	 
REQUEST	743		GET /v2/sasb/orgs/scores	1596739239329	1596739240346	OK	 
REQUEST	699		GET /v2/sasb/orgs/scores	1596739239335	1596739240352	OK	 
REQUEST	745		GET /v2/sasb/orgs/scores	1596739239358	1596739240358	OK	 
REQUEST	749		GET /v2/sasb/orgs/scores	1596739239364	1596739240373	OK	 
REQUEST	768		GET /v2/sasb/orgs/scores	1596739239360	1596739240373	OK	 
REQUEST	772		GET /v2/sasb/orgs/scores	1596739239444	1596739240396	OK	 
REQUEST	744		GET /v2/sasb/orgs/scores	1596739239423	1596739240428	OK	 
REQUEST	771		GET /v2/sasb/orgs/scores	1596739239411	1596739240434	OK	 
REQUEST	750		GET /v2/sasb/orgs/scores	1596739239415	1596739240446	OK	 
REQUEST	752		GET /v2/sasb/orgs/scores	1596739239456	1596739240454	OK	 
REQUEST	707		GET /v2/sasb/orgs/scores	1596739239468	1596739240456	OK	 
REQUEST	746		GET /v2/sasb/orgs/scores	1596739239448	1596739240462	OK	 
REQUEST	770		GET /v2/sasb/orgs/scores	1596739239444	1596739240460	OK	 
REQUEST	773		GET /v2/sasb/orgs/scores	1596739239453	1596739240465	OK	 
REQUEST	700		GET /v2/sasb/orgs/scores	1596739239448	1596739240476	OK	 
REQUEST	709		GET /v2/sasb/orgs/scores	1596739239488	1596739240489	OK	 
REQUEST	775		GET /v2/sasb/orgs/scores	1596739239488	1596739240490	OK	 
REQUEST	755		GET /v2/sasb/orgs/scores	1596739239495	1596739240492	OK	 
REQUEST	774		GET /v2/sasb/orgs/scores	1596739239499	1596739240496	OK	 
REQUEST	747		GET /v2/sasb/orgs/scores	1596739239508	1596739240505	OK	 
REQUEST	705		GET /v2/sasb/orgs/scores	1596739239482	1596739240516	OK	 
REQUEST	739		GET /v2/sasb/orgs/scores	1596739239496	1596739240521	OK	 
REQUEST	769		GET /v2/sasb/orgs/scores	1596739239480	1596739240524	OK	 
REQUEST	751		GET /v2/sasb/orgs/scores	1596739239503	1596739240524	OK	 
REQUEST	704		GET /v2/sasb/orgs/scores	1596739239494	1596739240536	OK	 
REQUEST	757		GET /v2/sasb/orgs/scores	1596739239525	1596739240541	OK	 
REQUEST	703		GET /v2/sasb/orgs/scores	1596739239547	1596739240542	OK	 
REQUEST	708		GET /v2/sasb/orgs/scores	1596739239501	1596739240547	OK	 
REQUEST	776		GET /v2/sasb/orgs/scores	1596739239547	1596739240559	OK	 
